date,open,high,low,close,volume
2019-01-01 18:00:00,1282.295,1282.345,1280.598,1281.118,0
2019-01-01 19:00:00,1281.118,1281.725,1279.908,1280.008,0
2019-01-01 20:00:00,1280.008,1280.198,1278.695,1279.765,0
2019-01-01 21:00:00,1279.755,1282.628,1279.555,1282.628,0
2019-01-01 22:00:00,1282.638,1283.328,1282.078,1282.178,0
2019-01-01 23:00:00,1282.178,1284.038,1281.978,1283.888,0
2019-01-02 00:00:00,1283.888,1286.448,1283.735,1286.158,0
2019-01-02 01:00:00,1286.158,1287.315,1285.595,1285.775,0
2019-01-02 02:00:00,1285.775,1286.428,1284.535,1285.435,0
2019-01-02 03:00:00,1285.388,1288.555,1284.835,1288.005,0
2019-01-02 04:00:00,1288.005,1288.668,1286.928,1287.025,0
2019-01-02 05:00:00,1287.035,1287.828,1286.325,1287.298,0
2019-01-02 06:00:00,1287.298,1287.608,1286.278,1286.388,0
2019-01-02 07:00:00,1286.388,1286.388,1284.065,1285.465,0
2019-01-02 08:00:00,1285.415,1287.288,1283.255,1284.225,0
2019-01-02 09:00:00,1284.215,1285.028,1281.875,1283.568,0
2019-01-02 10:00:00,1283.568,1286.988,1282.815,1285.755,0
2019-01-02 11:00:00,1285.755,1287.648,1283.245,1285.198,0
2019-01-02 12:00:00,1285.198,1286.498,1283.998,1283.998,0
2019-01-02 13:00:00,1283.898,1284.048,1278.625,1279.315,0
2019-01-02 14:00:00,1279.325,1281.478,1279.065,1281.475,0
2019-01-02 15:00:00,1281.475,1283.248,1280.715,1283.148,0
2019-01-02 16:00:00,1283.148,1284.908,1282.255,1284.215,0
2019-01-02 18:00:00,1285.105,1290.148,1284.875,1285.815,0
2019-01-02 19:00:00,1285.795,1287.325,1285.115,1286.635,0
2019-01-02 20:00:00,1286.665,1288.535,1285.028,1288.238,0
2019-01-02 21:00:00,1288.218,1289.625,1287.858,1288.458,0
2019-01-02 22:00:00,1288.425,1288.808,1287.508,1287.808,0
2019-01-02 23:00:00,1287.808,1288.768,1287.638,1288.318,0
2019-01-03 00:00:00,1288.318,1290.188,1287.618,1289.938,0
2019-01-03 01:00:00,1289.928,1292.218,1289.318,1291.998,0
2019-01-03 02:00:00,1292.105,1292.268,1288.485,1289.605,0
2019-01-03 03:00:00,1289.625,1290.618,1288.068,1289.598,0
2019-01-03 04:00:00,1289.595,1289.668,1287.255,1288.035,0
2019-01-03 05:00:00,1288.035,1288.755,1286.905,1288.085,0
2019-01-03 06:00:00,1288.115,1288.185,1286.088,1287.128,0
2019-01-03 07:00:00,1287.158,1289.108,1286.965,1287.985,0
2019-01-03 08:00:00,1287.985,1290.038,1284.485,1287.698,0
2019-01-03 09:00:00,1287.698,1289.148,1286.768,1287.678,0
2019-01-03 10:00:00,1287.708,1291.278,1287.405,1289.698,0
2019-01-03 11:00:00,1289.705,1290.848,1288.248,1289.205,0
2019-01-03 12:00:00,1289.198,1290.858,1288.868,1290.348,0
2019-01-03 13:00:00,1290.308,1292.948,1290.048,1291.048,0
2019-01-03 14:00:00,1291.098,1293.398,1290.948,1293.318,0
2019-01-03 15:00:00,1293.298,1294.855,1292.165,1294.855,0
2019-01-03 16:00:00,1294.785,1294.848,1293.705,1293.865,0
2019-01-03 18:00:00,1293.885,1295.218,1292.848,1295.118,0
2019-01-03 19:00:00,1295.135,1296.998,1294.878,1296.768,0
2019-01-03 20:00:00,1296.768,1298.538,1296.348,1296.915,0
