date,open,high,low,close,volume
2019-01-01 16:00:00,2519.302845,2532.669345,2518.09785,2529.464297176929,0
2019-01-01 20:00:00,2529.65535,2531.36385,2491.464345,2496.3917605932525,0
2019-01-02 00:00:00,2496.991845,2499.50535,2463.826845,2469.173910660847,0
2019-01-02 04:00:00,2468.85285,2489.454345,2467.84785,2478.891138605052,0
2019-01-02 08:00:00,2479.40535,2525.0323499999995,2473.072845,2509.1915697143654,0
2019-01-02 12:00:00,2509.45485,2532.87135,2506.94235,2521.787384722026,0
2019-01-02 16:00:00,2522.51985,2524.026345,2482.01835,2485.697707505832,0
2019-01-02 20:00:00,2486.54085,2496.28935,2485.23435,2489.3421579367787,0
2019-01-03 00:00:00,2488.75185,2492.06835,2474.6818499999995,2485.2561046168425,0
2019-01-03 04:00:00,2485.735845,2491.7668499999995,2477.19435,2491.545819577464,0
2019-01-03 08:00:00,2492.0673449999995,2504.73135,2459.20485,2490.2897604469044,0
2019-01-03 12:00:00,2490.35985,2492.5698449999995,2455.48635,2459.747092647275,0
2019-01-03 16:00:00,2460.00885,2467.84785,2450.46135,2453.1516531961133,0
2019-01-03 20:00:00,2453.77785,2473.57635,2452.77285,2472.1306011383185,0
2019-01-04 00:00:00,2472.570345,2489.35485,2471.0628449999995,2484.8496731563346,0
2019-01-04 04:00:00,2485.434345,2498.70135,2481.91785,2491.9526162405145,0
2019-01-04 08:00:00,2491.3648499999995,2537.9968499999995,2482.62135,2531.2288589740083,0
2019-01-04 12:00:00,2531.26335,2550.76035,2525.73585,2544.010387963225,0
2019-01-04 16:00:00,2543.92635,2545.9363499999995,2540.91135,2542.992350363955,0
2019-01-06 16:00:00,2547.44385,2563.221345,2544.226845,2555.328590016812,0
2019-01-06 20:00:00,2555.48385,2558.1973499999995,2548.648845,2550.1120198164413,0
2019-01-07 00:00:00,2550.156345,2553.17235,2543.121345,2543.825578817941,0
2019-01-07 04:00:00,2543.422845,2546.4388499999995,2535.382845,2544.1215642510783,0
2019-01-07 08:00:00,2543.62485,2574.07635,2536.18785,2574.0708540734718,0
2019-01-07 12:00:00,2574.07635,2579.6038499999995,2559.5028449999995,2562.380277770774,0
2019-01-07 16:00:00,2562.1168499999994,2569.85535,2560.30785,2569.773909565638,0
2019-01-07 20:00:00,2569.653345,2574.879345,2565.331845,2575.145407029996,0
2019-01-08 00:00:00,2574.6793499999994,2576.68935,2565.633345,2576.226991683807,0
2019-01-08 04:00:00,2575.8843449999995,2583.7243499999995,2571.663345,2580.7048959190683,0
2019-01-08 08:00:00,2579.40285,2593.0698449999995,2559.904845,2572.042004149192,0
2019-01-08 12:00:00,2572.66935,2589.25185,2566.638345,2587.710782213997,0
2019-01-08 16:00:00,2587.14135,2591.160345,2580.91035,2587.858669050893,0
2019-01-08 20:00:00,2587.44285,2598.19635,2586.94035,2596.01905747648,0
2019-01-09 00:00:00,2595.1803449999998,2596.6888499999995,2587.140345,2593.18525526989,0
2019-01-09 04:00:00,2593.47285,2596.99035,2586.63885,2593.74630788701,0
2019-01-09 08:00:00,2592.97035,2604.3268499999995,2580.708345,2599.825509212838,0
2019-01-09 12:00:00,2600.60835,2608.6473449999994,2592.0648449999994,2596.3817550646404,0
2019-01-09 16:00:00,2597.19135,2598.496845,2584.1263499999995,2584.569630150223,0
2019-01-09 20:00:00,2584.929345,2585.93535,2576.3868449999995,2585.284504185039,0
2019-01-10 00:00:00,2585.431845,2585.934345,2572.0653449999995,2574.6916322060647,0
2019-01-10 04:00:00,2574.9798449999994,2583.924345,2574.9798449999994,2582.596810199785,0
2019-01-10 08:00:00,2582.919345,2602.21635,2573.673345,2600.481864032838,0
2019-01-10 12:00:00,2600.506845,2611.159845,2586.13635,2609.487219330625,0
2019-01-10 16:00:00,2608.7478449999994,2611.26135,2601.5118449999995,2603.7750730310167,0
2019-01-10 20:00:00,2604.7278449999994,2606.536845,2599.501845,2603.511829681413,0
2019-01-11 00:00:00,2602.51785,2609.55285,2601.712845,2608.3028797700345,0
2019-01-11 04:00:00,2608.044345,2609.2513499999995,2598.697845,2599.338109992806,0
2019-01-11 08:00:00,2599.4023499999994,2604.02535,2589.250845,2603.236489112443,0
2019-01-11 12:00:00,2603.320845,2609.15085,2597.99535,2608.4619187928006,0
2019-01-11 16:00:00,2608.446345,2609.049345,2607.039345,2607.0606274896795,0
2019-01-13 16:00:00,2602.114845,2604.12585,2594.57835,2595.494560379532,0
2019-01-13 20:00:00,2596.08585,2597.09085,2584.02585,2588.3010835787463,0
2019-01-14 00:00:00,2588.0448449999994,2590.25685,2583.02085,2586.6866421171185,0
2019-01-14 04:00:00,2587.240845,2590.05585,2579.50335,2584.7749188895373,0
2019-01-14 08:00:00,2585.03085,2600.20635,2582.818845,2595.34845718876,0
2019-01-14 12:00:00,2594.87985,2601.913845,2592.265845,2592.9022679646805,0
2019-01-14 16:00:00,2593.1703449999995,2601.11085,2589.35235,2599.028893281016,0
2019-01-14 20:00:00,2599.702845,2610.15585,2599.300845,2608.255496864285,0
2019-01-15 00:00:00,2607.642345,2612.3668499999994,2602.818345,2603.732819836136,0
2019-01-15 04:00:00,2603.320845,2603.8243499999994,2593.572345,2595.048790114967,0
2019-01-15 08:00:00,2595.58335,2622.013845,2592.5673449999995,2620.892017783979,0
2019-01-15 12:00:00,2621.008845,2626.33635,2606.23635,2622.7182355761133,0
2019-01-15 16:00:00,2622.71835,2623.22085,2616.4873499999994,2620.1513025453637,0
2019-01-15 20:00:00,2619.70335,2624.928345,2614.677345,2623.6330114669854,0
2019-01-16 00:00:00,2624.02485,2628.74835,2622.51735,2626.388553648225,0
2019-01-16 04:00:00,2626.03485,2627.03985,2619.199845,2624.5894194572097,0
2019-01-16 08:00:00,2623.722345,2636.18535,2622.717345,2629.6508355811216,0
