date,open,high,low,close,volume
2019-01-01 16:00:00,2506.769,2520.069,2505.57,2517.07,0
2019-01-01 20:00:00,2517.07,2518.77,2479.069,2484.569,0
2019-01-02 00:00:00,2484.569,2487.07,2451.569,2456.57,0
2019-01-02 04:00:00,2456.57,2477.069,2455.57,2467.07,0
2019-01-02 08:00:00,2467.07,2512.47,2460.769,2496.77,0
2019-01-02 12:00:00,2496.97,2520.27,2494.47,2509.97,0
2019-01-02 16:00:00,2509.97,2511.469,2469.67,2473.87,0
2019-01-02 20:00:00,2474.17,2483.87,2472.87,2476.37,0
2019-01-03 00:00:00,2476.37,2479.67,2462.37,2473.369,0
2019-01-03 04:00:00,2473.369,2479.37,2464.87,2479.37,0
2019-01-03 08:00:00,2479.669,2492.27,2446.97,2477.97,0
2019-01-03 12:00:00,2477.97,2480.169,2443.27,2447.77,0
2019-01-03 16:00:00,2447.77,2455.57,2438.27,2441.57,0
2019-01-03 20:00:00,2441.57,2461.27,2440.57,2460.269,0
2019-01-04 00:00:00,2460.269,2476.97,2458.769,2473.069,0
2019-01-04 04:00:00,2473.069,2486.27,2469.57,2478.77,0
2019-01-04 08:00:00,2478.97,2525.37,2470.27,2518.87,0
2019-01-04 12:00:00,2518.67,2538.07,2513.17,2531.27,0
2019-01-04 16:00:00,2531.27,2533.27,2528.27,2529.77,0
2019-01-06 16:00:00,2534.77,2550.469,2531.569,2542.77,0
2019-01-06 20:00:00,2542.77,2545.47,2535.969,2537.469,0
2019-01-07 00:00:00,2537.469,2540.47,2530.469,2530.769,0
2019-01-07 04:00:00,2530.769,2533.77,2522.769,2531.27,0
2019-01-07 08:00:00,2530.97,2561.27,2523.57,2560.97,0
2019-01-07 12:00:00,2561.27,2566.77,2546.769,2549.069,0
2019-01-07 16:00:00,2549.37,2557.07,2547.57,2556.57,0
2019-01-07 20:00:00,2556.869,2562.069,2552.569,2561.87,0
2019-01-08 00:00:00,2561.87,2563.87,2552.869,2563.069,0
2019-01-08 04:00:00,2563.069,2570.87,2558.869,2566.57,0
