date,open,high,low,close,volume
2019-01-01,45.805,45.955,44.835,44.955,0
2019-01-02,44.945,47.735,44.335,45.64,0
2019-01-03,45.635,47.459,45.345,47.26,0
2019-01-04,47.265,49.195,47.135,48.23,0
2019-01-06,48.265,48.849,48.095,48.625,0
2019-01-07,48.634,49.76,48.285,48.595,0
2019-01-08,48.595,50.615,48.415,50.495,0
2019-01-09,50.495,52.545,50.145,51.815,0
2019-01-10,51.82,52.747,51.345,52.463,0
2019-01-11,52.455,53.275,51.2,51.585,0
2019-01-13,51.735,52.065,50.825,51.041,0
2019-01-14,51.035,51.775,50.375,51.045,0
2019-01-15,51.045,52.265,50.645,52.07,0
2019-01-16,52.065,52.49,51.235,51.995,0
2019-01-17,51.985,52.735,50.965,52.595,0
2019-01-18,52.595,53.875,52.305,53.695,0
2019-01-20,53.715,54.125,53.285,54.015,0
2019-01-21,54.015,54.29,53.475,53.69,0
2019-01-22,53.685,53.779,52.025,52.965,0
2019-01-23,52.965,53.605,51.825,52.375,0
2019-01-24,52.375,53.895,52.045,53.765,0
2019-01-25,53.765,53.875,52.965,53.555,0
2019-01-27,53.555,53.605,53.175,53.325,0
2019-01-28,53.335,53.355,51.305,52.075,0
2019-01-29,52.085,53.895,51.865,53.505,0
2019-01-30,53.515,54.895,53.065,54.585,0
2019-01-31,54.595,55.335,53.535,53.795,0
2019-02-01,53.795,55.625,53.355,55.285,0
2019-02-03,55.265,55.415,54.955,55.205,0
2019-02-04,55.195,55.715,53.265,54.835,0
2019-02-05,54.825,55.165,53.445,53.685,0
2019-02-06,53.675,54.255,52.835,53.835,0
2019-02-07,53.845,54.175,51.765,52.215,0
2019-02-08,52.225,52.965,52.055,52.705,0
2019-02-10,52.685,52.735,51.875,52.005,0
2019-02-11,52.015,52.885,51.215,52.735,0
2019-02-12,52.735,54.015,52.505,53.615,0
2019-02-13,53.615,54.565,53.255,54.135,0
2019-02-14,54.135,54.955,53.065,54.665,0
2019-02-15,54.675,55.765,54.215,55.725,0
2019-02-17,55.745,56.095,55.695,55.815,0
2019-02-18,55.825,56.295,55.61,55.795,0
2019-02-19,55.785,56.74,55.26,56.41,0
2019-02-20,56.4,57.565,55.755,57.395,0
2019-02-21,57.405,57.555,56.625,56.825,0
2019-02-22,56.825,57.775,56.805,57.145,0
2019-02-24,57.115,57.5,57.0,57.09,0
2019-02-25,57.09,57.467,54.99,55.13,0
2019-02-26,55.13,56.05,55.09,55.92,0
2019-02-27,55.915,57.365,55.695,56.855,0
2019-02-28,56.86,57.515,56.405,57.355,0
2019-03-01,57.355,57.835,55.545,55.71,0
2019-03-03,55.825,56.255,55.815,56.045,0
2019-03-04,56.045,56.975,55.785,56.245,0
2019-03-05,56.245,57.155,55.955,56.075,0
2019-03-06,56.085,56.445,55.425,56.355,0
2019-03-07,56.355,56.955,56.135,56.235,0
2019-03-08,56.225,56.365,54.495,55.95,0
2019-03-10,56.15,56.441,56.028,56.301,0
2019-03-11,56.3,57.13,56.267,57.014,0
2019-03-12,57.015,57.521,56.725,57.141,0
2019-03-13,57.14,58.454,57.081,58.375,0
2019-03-14,58.38,58.715,57.975,58.598,0
2019-03-15,58.59,58.921,57.72,58.35,0
2019-03-17,58.405,58.54,58.155,58.28,0
2019-03-18,58.28,59.206,58.025,59.05,0
2019-03-19,59.05,59.548,58.592,59.08,0
2019-03-20,59.08,60.253,58.545,60.245,0
2019-03-21,60.25,60.365,59.645,59.835,0
2019-03-22,59.843,60.045,58.259,58.84,0
2019-03-24,58.985,59.122,58.302,58.565,0
2019-03-25,58.565,59.348,58.155,59.215,0
2019-03-26,59.222,60.349,59.145,59.995,0
2019-03-27,59.995,60.185,58.785,59.145,0
2019-03-28,59.145,59.675,58.175,59.575,0
2019-03-29,59.565,60.695,59.395,60.115,0
2019-03-31,60.155,60.485,60.145,60.475,0
2019-04-01,60.465,61.995,60.425,61.765,0
2019-04-02,61.765,62.865,61.575,62.755,0
2019-04-03,62.755,62.945,62.035,62.295,0
2019-04-04,62.305,62.735,61.875,62.085,0
2019-04-05,62.075,63.295,61.8,63.255,0
2019-04-07,63.295,63.455,63.285,63.395,0
2019-04-08,63.395,64.735,63.105,64.525,0
2019-04-09,64.535,64.755,63.655,64.055,0
2019-04-10,64.075,64.665,64.025,64.255,0
2019-04-11,64.255,64.325,63.285,63.765,0
2019-04-12,63.765,64.615,63.715,63.765,0
2019-04-14,63.735,63.805,63.4,63.585,0
2019-04-15,63.577,63.735,63.005,63.285,0
2019-04-16,63.295,64.505,63.0,64.425,0
2019-04-17,64.425,64.582,63.565,63.718,0
2019-04-18,63.715,64.133,63.435,63.993,0
2019-04-21,64.065,65.962,64.065,65.525,0
2019-04-22,65.515,65.945,65.255,65.815,0
2019-04-23,65.825,66.565,65.545,65.895,0
2019-04-24,65.885,66.395,65.515,65.775,0
2019-04-25,65.765,66.245,64.685,64.87,0
2019-04-26,64.87,65.035,62.255,62.755,0
2019-04-28,62.845,63.075,62.765,62.915,0
2019-04-29,62.925,63.655,62.435,63.385,0
2019-04-30,63.395,64.725,63.145,63.295,0
2019-05-01,63.295,63.895,62.745,63.435,0
2019-05-02,63.435,63.435,60.915,61.665,0
2019-05-03,61.655,62.485,61.275,61.815,0
2019-05-05,61.115,61.135,60.015,60.395,0
2019-05-06,60.405,62.905,60.285,62.145,0
2019-05-07,62.155,62.455,60.635,61.785,0
2019-05-08,61.775,62.335,61.045,61.625,0
2019-05-09,61.635,62.455,60.895,61.915,0
2019-05-10,61.925,62.235,61.395,61.625,0
2019-05-12,61.635,61.785,61.185,61.585,0
2019-05-13,61.595,63.285,60.615,61.195,0
2019-05-14,61.185,62.075,60.665,61.355,0
2019-05-15,61.355,62.515,60.815,62.385,0
2019-05-16,62.395,63.445,62.175,63.055,0
2019-05-17,63.055,63.61,62.505,62.652,0
2019-05-19,63.145,63.786,63.126,63.592,0
2019-05-20,63.585,63.655,62.428,63.435,0
2019-05-21,63.425,63.745,62.485,62.615,0
2019-05-22,62.625,62.745,60.905,61.055,0
2019-05-23,61.045,61.065,57.305,58.565,0
2019-05-24,58.565,58.945,57.475,58.895,0
2019-05-26,58.745,58.845,58.375,58.405,0
2019-05-27,58.405,59.255,58.105,59.075,0
2019-05-28,59.075,59.535,58.405,58.485,0
2019-05-29,58.495,59.225,56.855,59.115,0
2019-05-30,59.125,59.645,55.635,55.975,0
2019-05-31,55.985,56.175,53.035,53.255,0
2019-06-02,53.295,53.395,52.095,52.985,0
2019-06-03,52.975,54.585,52.635,53.13,0
2019-06-04,53.13,53.745,52.395,53.085,0
2019-06-05,53.095,53.345,50.615,51.785,0
2019-06-06,51.785,53.295,51.145,53.255,0
2019-06-07,53.265,54.285,52.595,54.025,0
2019-06-09,54.295,54.785,53.965,54.255,0
2019-06-10,54.265,54.515,53.025,53.565,0
2019-06-11,53.555,54.005,52.305,52.435,0
2019-06-12,52.445,52.455,50.745,51.085,0
2019-06-13,51.075,53.415,51.045,52.405,0
2019-06-14,52.405,52.945,51.675,52.465,0
2019-06-16,52.365,52.705,52.235,52.595,0
2019-06-17,52.595,52.645,51.555,51.845,0
2019-06-18,51.835,54.358,51.465,53.975,0
2019-06-19,53.975,54.926,53.255,54.685,0
2019-06-20,54.68,57.735,54.645,57.025,0
2019-06-21,57.025,57.945,56.625,57.615,0
2019-06-23,57.885,57.915,57.585,57.785,0
2019-06-24,57.775,58.185,56.725,57.265,0
2019-06-25,57.275,59.065,57.275,58.945,0
2019-06-26,58.955,59.895,58.625,59.155,0
2019-06-27,59.145,59.685,58.585,59.145,0
2019-06-28,59.155,59.765,57.725,57.975,0
2019-06-30,59.785,60.065,59.285,59.855,0
2019-07-01,59.855,60.245,58.305,58.845,0
2019-07-02,58.845,59.405,56.065,56.455,0
2019-07-03,56.445,57.535,56.015,56.915,0
2019-07-04,56.925,57.205,56.445,56.675,0
2019-07-05,56.685,57.705,56.265,57.655,0
2019-07-07,57.795,57.815,57.475,57.555,0
2019-07-08,57.545,58.425,57.275,57.435,0
2019-07-09,57.435,58.855,57.265,58.565,0
2019-07-10,58.575,60.795,58.555,60.655,0
2019-07-11,60.655,60.895,60.15,60.535,0
2019-07-12,60.535,60.705,59.905,60.265,0
2019-07-14,60.255,60.275,59.825,60.035,0
2019-07-15,60.035,60.885,59.165,59.545,0
2019-07-16,59.555,60.015,57.045,57.585,0
2019-07-17,57.575,58.325,56.185,56.805,0
2019-07-18,56.795,57.287,54.715,56.105,0
2019-07-19,56.102,56.215,54.995,55.625,0
2019-07-21,56.105,56.375,55.845,56.235,0
2019-07-22,56.245,56.995,55.805,56.195,0
2019-07-23,56.195,57.435,55.715,56.985,0
2019-07-24,56.995,57.605,55.305,56.015,0
2019-07-25,56.025,56.955,55.785,56.185,0
2019-07-26,56.205,56.525,55.655,56.155,0
2019-07-28,56.175,56.285,55.945,56.085,0
2019-07-29,56.085,57.215,55.795,57.125,0
2019-07-30,57.125,58.495,56.945,58.425,0
2019-07-31,58.425,58.785,57.405,57.875,0
2019-08-01,57.865,57.955,53.565,54.985,0
2019-08-02,54.995,56.005,54.665,55.175,0
2019-08-04,55.195,55.495,54.945,54.955,0
2019-08-05,54.955,55.565,53.715,55.255,0
2019-08-06,55.265,55.385,53.135,53.565,0
2019-08-07,53.565,53.715,50.495,52.545,0
2019-08-08,52.555,53.025,51.915,52.405,0
2019-08-09,52.415,54.865,52.395,54.385,0
2019-08-11,54.215,54.405,54.085,54.285,0
2019-08-12,54.295,55.145,53.525,54.785,0
2019-08-13,54.785,57.435,54.185,56.375,0
2019-08-14,56.375,56.525,53.945,54.865,0
2019-08-15,54.865,55.295,53.745,55.065,0
2019-08-16,55.055,55.635,54.225,54.765,0
2019-08-18,55.015,55.415,54.82,55.305,0
2019-08-19,55.31,56.225,54.845,56.135,0
2019-08-20,56.135,56.567,55.145,56.355,0
2019-08-21,56.355,57.105,55.525,55.615,0
2019-08-22,55.605,56.425,54.835,55.365,0
2019-08-23,55.365,55.565,53.225,53.865,0
2019-08-25,53.245,53.705,52.935,53.555,0
2019-08-26,53.555,55.225,53.395,53.945,0
2019-08-27,53.945,55.685,53.665,55.435,0
2019-08-28,55.435,56.685,55.325,55.555,0
2019-08-29,55.555,56.855,55.405,56.625,0
2019-08-30,56.635,56.645,54.535,55.045,0
2019-09-01,54.915,55.095,54.525,55.085,0
2019-09-02,55.085,55.195,54.325,54.805,0
2019-09-03,54.805,54.985,52.815,54.075,0
2019-09-04,54.085,56.615,54.055,56.175,0
2019-09-05,56.185,57.725,55.725,56.445,0
2019-09-06,56.445,56.915,54.805,56.585,0
2019-09-08,56.695,57.245,56.665,57.125,0
2019-09-09,57.125,58.345,56.555,58.045,0
2019-09-10,58.045,58.725,57.175,57.845,0
2019-09-11,57.845,58.255,55.575,56.235,0
2019-09-12,56.235,56.315,53.975,54.935,0
2019-09-13,54.935,55.635,54.405,54.915,0
2019-09-15,61.495,63.315,59.355,59.595,0
2019-09-16,59.595,63.345,58.745,61.985,0
2019-09-17,61.985,62.555,58.435,58.975,0
