date,open,high,low,close,volume
2019-01-01,1282.295,1284.038,1278.695,1283.888,0
2019-01-02,1283.888,1290.148,1278.625,1288.318,0
2019-01-03,1288.318,1298.538,1284.485,1294.395,0
2019-01-04,1294.395,1296.225,1276.565,1284.945,0
2019-01-06,1285.048,1289.735,1282.555,1288.795,0
2019-01-07,1288.795,1294.998,1282.445,1282.925,0
2019-01-08,1282.915,1287.015,1279.315,1282.068,0
2019-01-09,1282.078,1297.018,1280.0,1295.648,0
2019-01-10,1295.655,1296.928,1286.035,1292.715,0
2019-01-11,1292.738,1295.088,1286.928,1287.175,0
2019-01-13,1287.348,1292.635,1287.248,1290.445,0
2019-01-14,1290.445,1295.805,1288.385,1291.195,0
2019-01-15,1291.185,1294.685,1286.665,1289.545,0
2019-01-16,1289.555,1295.318,1287.805,1291.418,0
2019-01-17,1291.418,1294.908,1288.875,1291.865,0
2019-01-18,1291.855,1292.175,1280.555,1281.265,0
2019-01-20,1281.455,1283.465,1281.158,1281.298,0
2019-01-21,1281.298,1283.368,1276.718,1277.505,0
2019-01-22,1277.508,1285.615,1277.365,1283.328,0
2019-01-23,1283.318,1286.438,1278.605,1281.598,0
2019-01-24,1281.598,1283.835,1276.585,1281.925,0
2019-01-25,1281.915,1303.525,1281.625,1302.935,0
2019-01-27,1301.335,1303.155,1299.415,1303.085,0
2019-01-28,1303.085,1304.485,1297.615,1303.728,0
2019-01-29,1303.698,1314.608,1302.868,1313.755,0
2019-01-30,1313.735,1323.298,1308.945,1319.558,0
2019-01-31,1319.608,1326.248,1317.455,1318.298,0
2019-02-01,1318.265,1323.465,1316.085,1317.265,0
2019-02-03,1317.925,1318.965,1312.208,1312.545,0
2019-02-04,1312.545,1315.195,1308.535,1314.475,0
2019-02-05,1314.498,1316.825,1310.625,1313.915,0
2019-02-06,1313.915,1315.548,1302.705,1303.095,0
2019-02-07,1303.105,1311.878,1303.065,1309.248,0
2019-02-08,1309.225,1315.568,1307.698,1313.945,0
2019-02-10,1314.098,1314.815,1310.475,1310.915,0
2019-02-11,1310.915,1312.285,1303.595,1308.195,0
2019-02-12,1308.268,1314.668,1308.118,1313.105,0
2019-02-13,1313.105,1318.078,1304.975,1308.675,0
2019-02-14,1308.675,1314.308,1302.288,1312.618,0
2019-02-15,1312.608,1322.555,1311.798,1321.035,0
2019-02-17,1320.882,1325.225,1320.405,1323.545,0
2019-02-18,1323.538,1327.545,1321.255,1323.858,0
2019-02-19,1323.858,1346.655,1322.778,1343.135,0
2019-02-20,1343.148,1346.285,1336.798,1340.055,0
2019-02-21,1340.135,1340.785,1320.858,1324.525,0
2019-02-22,1324.448,1333.038,1321.468,1327.885,0
2019-02-24,1328.835,1331.775,1326.795,1330.995,0
2019-02-25,1330.995,1332.485,1325.115,1328.935,0
2019-02-26,1328.968,1329.808,1323.445,1327.935,0
2019-02-27,1327.905,1328.765,1316.815,1318.745,0
2019-02-28,1318.735,1327.228,1312.195,1313.105,0
2019-03-01,1313.095,1313.218,1290.098,1293.055,0
2019-03-03,1292.705,1296.995,1292.705,1296.025,0
2019-03-04,1296.028,1296.565,1282.758,1288.765,0
2019-03-05,1288.765,1289.318,1281.128,1287.205,0
2019-03-06,1287.205,1290.885,1283.545,1286.055,0
2019-03-07,1286.045,1288.975,1280.485,1287.968,0
2019-03-08,1287.968,1300.708,1287.948,1298.055,0
2019-03-10,1297.765,1298.305,1295.605,1297.435,0
2019-03-11,1297.455,1299.045,1290.395,1296.658,0
2019-03-12,1296.645,1305.718,1294.325,1304.818,0
2019-03-13,1304.768,1311.168,1302.635,1302.975,0
2019-03-14,1302.975,1304.583,1292.775,1297.995,0
2019-03-15,1297.995,1306.328,1297.675,1301.875,0
2019-03-17,1301.855,1302.485,1298.155,1299.678,0
2019-03-18,1299.655,1307.745,1298.428,1307.645,0
2019-03-19,1307.648,1310.835,1303.635,1304.748,0
2019-03-20,1304.755,1319.008,1298.605,1318.778,0
2019-03-21,1318.778,1320.305,1303.205,1308.118,0
2019-03-22,1308.118,1314.898,1307.285,1313.075,0
2019-03-24,1313.105,1316.385,1310.958,1315.688,0
2019-03-25,1315.688,1324.448,1314.955,1319.765,0
2019-03-26,1319.755,1319.805,1312.625,1314.775,0
2019-03-27,1314.755,1319.258,1307.218,1310.645,0
2019-03-28,1310.635,1312.245,1288.328,1288.985,0
2019-03-29,1288.985,1299.745,1286.668,1291.885,0
2019-03-31,1292.025,1293.718,1290.268,1293.275,0
2019-04-01,1293.275,1296.955,1286.178,1287.268,0
2019-04-02,1287.258,1293.255,1285.145,1292.555,0
2019-04-03,1292.555,1294.488,1288.335,1292.348,0
2019-04-04,1292.348,1294.338,1280.848,1287.825,0
2019-04-05,1287.845,1293.148,1284.325,1291.185,0
2019-04-07,1291.305,1296.688,1291.205,1296.013,0
2019-04-08,1296.018,1303.648,1296.013,1299.395,0
2019-04-09,1299.415,1306.138,1297.035,1302.588,0
2019-04-10,1302.588,1310.518,1300.858,1306.548,0
2019-04-11,1306.525,1308.168,1289.548,1291.945,0
2019-04-12,1291.915,1295.708,1290.0,1290.177,0
2019-04-14,1291.075,1291.858,1287.1,1289.075,0
2019-04-15,1289.075,1290.058,1282.448,1285.185,0
2019-04-16,1285.185,1287.348,1272.905,1276.738,0
2019-04-17,1276.738,1279.688,1271.538,1272.495,0
2019-04-18,1272.505,1277.628,1271.105,1275.475,0
2019-04-21,1275.598,1279.765,1274.935,1278.295,0
2019-04-22,1278.285,1279.765,1273.498,1275.135,0
2019-04-23,1275.168,1275.395,1266.198,1269.585,0
2019-04-24,1269.588,1278.468,1269.168,1276.308,0
2019-04-25,1276.308,1282.528,1274.728,1279.595,0
2019-04-26,1279.595,1288.608,1273.725,1285.695,0
2019-04-28,1286.275,1286.618,1285.0,1285.848,0
2019-04-29,1285.798,1285.918,1277.988,1282.728,0
2019-04-30,1282.738,1286.118,1279.325,1280.425,0
2019-05-01,1280.425,1287.188,1272.655,1274.495,0
2019-05-02,1274.505,1274.648,1266.195,1272.295,0
2019-05-03,1272.295,1282.468,1268.268,1278.775,0
2019-05-05,1280.305,1285.728,1279.775,1283.458,0
2019-05-06,1283.458,1283.858,1276.935,1283.025,0
2019-05-07,1283.025,1287.208,1278.155,1286.605,0
2019-05-08,1286.625,1291.415,1279.275,1281.188,0
2019-05-09,1281.178,1288.138,1280.198,1284.968,0
2019-05-10,1284.958,1289.338,1283.215,1285.505,0
2019-05-12,1287.485,1288.468,1283.435,1283.598,0
2019-05-13,1283.588,1303.245,1281.935,1299.245,0
2019-05-14,1299.245,1299.968,1293.665,1295.618,0
2019-05-15,1295.628,1300.848,1292.948,1296.065,0
2019-05-16,1296.078,1298.688,1284.035,1286.215,0
2019-05-17,1286.205,1288.868,1274.748,1277.485,0
2019-05-19,1277.535,1278.808,1275.928,1276.795,0
2019-05-20,1276.795,1278.948,1273.608,1275.548,0
2019-05-21,1275.548,1276.548,1269.455,1273.928,0
2019-05-22,1273.918,1277.268,1272.415,1272.985,0
2019-05-23,1272.958,1287.218,1272.798,1283.838,0
2019-05-24,1283.838,1285.168,1280.695,1284.615,0
2019-05-27,1286.718,1287.098,1282.618,1283.005,0
2019-05-28,1282.995,1285.065,1276.055,1279.538,0
2019-05-29,1279.528,1285.465,1277.195,1277.865,0
2019-05-30,1277.875,1293.048,1274.948,1291.468,0
2019-05-31,1291.488,1306.878,1291.175,1305.295,0
2019-06-02,1306.918,1312.755,1305.835,1311.875,0
2019-06-03,1311.875,1327.898,1309.155,1322.495,0
2019-06-04,1322.495,1329.005,1319.905,1326.565,0
2019-06-05,1326.568,1344.048,1325.515,1331.265,0
2019-06-06,1331.265,1339.748,1330.258,1333.065,0
2019-06-07,1333.065,1348.198,1330.205,1340.388,0
2019-06-09,1336.848,1337.658,1328.775,1329.485,0
2019-06-10,1329.475,1330.058,1325.028,1328.628,0
2019-06-11,1328.628,1333.715,1319.815,1332.358,0
2019-06-12,1332.378,1338.348,1329.785,1334.188,0
2019-06-13,1334.188,1347.808,1333.628,1345.478,0
2019-06-14,1345.418,1358.088,1337.738,1340.888,0
2019-06-16,1341.785,1343.505,1336.095,1342.175,0
2019-06-17,1342.188,1343.228,1332.915,1340.875,0
2019-06-18,1340.875,1354.605,1339.258,1344.248,0
2019-06-19,1344.248,1393.928,1341.195,1380.688,0
2019-06-20,1380.658,1411.805,1377.798,1404.885,0
2019-06-21,1404.865,1406.365,1382.5,1399.158,0
2019-06-23,1400.075,1411.155,1399.648,1403.075,0
2019-06-24,1403.125,1436.415,1400.728,1436.138,0
2019-06-25,1436.125,1439.138,1403.308,1405.025,0
2019-06-26,1405.115,1415.198,1401.865,1407.448,0
2019-06-27,1407.428,1424.568,1398.548,1419.698,0
2019-06-28,1419.698,1421.548,1405.618,1409.485,0
2019-06-30,1397.165,1397.698,1384.0,1391.845,0
2019-07-01,1391.928,1396.278,1381.715,1388.458,0
2019-07-02,1388.458,1437.688,1388.438,1424.038,0
2019-07-03,1424.038,1428.668,1411.975,1419.038,0
2019-07-04,1419.058,1424.128,1410.128,1418.148,0
2019-07-05,1418.108,1418.358,1386.518,1398.525,0
2019-07-07,1398.975,1401.465,1392.638,1398.605,0
2019-07-08,1398.648,1407.508,1390.668,1394.285,0
2019-07-09,1394.285,1400.025,1385.658,1392.855,0
2019-07-10,1392.855,1427.078,1389.838,1423.968,0
2019-07-11,1423.968,1424.915,1400.738,1407.745,0
2019-07-12,1407.768,1416.818,1403.048,1415.145,0
2019-07-14,1415.408,1419.698,1409.328,1411.895,0
2019-07-15,1411.888,1418.158,1407.655,1413.158,0
2019-07-16,1413.158,1416.235,1400.758,1404.748,0
2019-07-17,1404.768,1430.085,1400.018,1422.628,0
2019-07-18,1422.625,1452.888,1414.578,1442.965,0
2019-07-19,1442.925,1443.755,1420.098,1425.168,0
2019-07-21,1427.598,1428.725,1422.148,1426.975,0
2019-07-22,1426.975,1429.955,1415.858,1417.685,0
2019-07-23,1417.665,1430.085,1414.138,1420.535,0
2019-07-24,1420.588,1429.445,1418.268,1422.208,0
2019-07-25,1422.205,1433.698,1410.968,1416.348,0
2019-07-26,1416.348,1424.768,1413.228,1417.948,0
2019-07-28,1418.775,1424.198,1418.115,1420.528,0
2019-07-29,1420.538,1428.078,1414.718,1424.888,0
2019-07-30,1424.895,1433.165,1422.688,1428.098,0
2019-07-31,1428.098,1434.258,1404.198,1410.075,0
2019-08-01,1410.128,1449.025,1400.418,1430.915,0
2019-08-02,1430.915,1447.935,1430.898,1440.568,0
2019-08-04,1439.898,1455.905,1436.648,1452.198,0
2019-08-05,1452.198,1474.815,1450.678,1460.865,0
2019-08-06,1460.828,1490.088,1456.315,1486.155,0
2019-08-07,1486.135,1510.278,1481.178,1499.385,0
2019-08-08,1499.405,1509.475,1489.948,1506.495,0
2019-08-09,1506.505,1508.008,1494.698,1496.948,0
2019-08-11,1497.515,1501.445,1495.0,1496.845,0
2019-08-12,1496.845,1520.008,1487.258,1516.498,0
2019-08-13,1516.515,1534.948,1479.715,1502.065,0
2019-08-14,1502.055,1524.228,1496.578,1520.508,0
2019-08-15,1520.525,1527.945,1507.848,1520.985,0
2019-08-16,1520.925,1522.175,1503.635,1512.395,0
2019-08-18,1512.398,1512.928,1505.035,1508.798,0
2019-08-19,1508.788,1509.685,1492.848,1495.105,0
2019-08-20,1495.105,1508.508,1494.525,1502.805,0
2019-08-21,1502.828,1507.398,1496.445,1501.495,0
2019-08-22,1501.495,1504.518,1492.425,1494.515,0
2019-08-23,1494.515,1530.188,1493.475,1526.598,0
2019-08-25,1535.278,1555.048,1535.278,1539.168,0
2019-08-26,1539.168,1544.108,1524.955,1528.935,0
2019-08-27,1528.885,1544.608,1527.475,1536.155,0
2019-08-28,1536.165,1546.805,1533.728,1542.698,0
2019-08-29,1542.698,1550.315,1519.608,1524.255,0
2019-08-30,1524.265,1533.055,1517.0,1519.998,0
2019-09-01,1528.325,1533.948,1522.658,1525.595,0
2019-09-02,1525.605,1531.145,1519.305,1523.478,0
2019-09-03,1523.478,1550.045,1523.315,1543.118,0
2019-09-04,1543.118,1556.958,1533.825,1545.415,0
2019-09-05,1545.435,1550.098,1506.115,1514.355,0
2019-09-06,1514.355,1527.798,1502.488,1506.398,0
2019-09-08,1507.968,1512.498,1502.595,1509.565,0
2019-09-09,1509.555,1515.415,1486.398,1489.855,0
2019-09-10,1489.855,1500.948,1484.418,1490.995,0
2019-09-11,1490.985,1498.365,1486.765,1493.435,0
2019-09-12,1493.448,1524.118,1493.035,1497.605,0
2019-09-13,1497.605,1508.938,1485.735,1488.5,0
2019-09-15,1506.838,1512.065,1498.608,1502.988,0
2019-09-16,1502.988,1507.028,1495.815,1497.995,0
2019-09-17,1497.995,1507.008,1493.408,1502.845,0
2019-09-18,1502.825,1511.558,1483.155,1494.368,0
2019-09-19,1494.368,1504.468,1493.465,1503.435,0
2019-09-20,1503.455,1516.978,1498.588,1516.598,0
2019-09-22,1513.988,1519.49,1510.968,1516.625,0
2019-09-23,1516.625,1526.748,1511.485,1521.145,0
2019-09-24,1521.145,1535.638,1515.525,1529.855,0
2019-09-25,1529.845,1532.808,1500.375,1508.898,0
2019-09-26,1508.958,1512.235,1500.108,1506.665,0
2019-09-27,1506.665,1506.925,1486.768,1496.498,0
2019-09-29,1494.568,1500.465,1491.035,1491.925,0
2019-09-30,1491.925,1494.368,1462.588,1463.315,0
2019-10-01,1463.315,1487.138,1459.008,1477.115,0
2019-10-02,1477.155,1505.048,1474.455,1498.648,0
2019-10-03,1498.655,1519.488,1495.725,1509.825,0
2019-10-04,1509.825,1515.658,1495.927,1504.298,0
2019-10-06,1511.868,1512.215,1505.315,1506.718,0
2019-10-07,1506.715,1507.608,1486.845,1491.235,0
2019-10-08,1491.235,1509.618,1488.555,1505.495,0
2019-10-09,1505.495,1516.948,1499.768,1508.815,0
2019-10-10,1508.845,1510.745,1490.778,1495.345,0
2019-10-11,1495.295,1503.115,1473.925,1488.598,0
2019-10-13,1488.128,1488.665,1482.728,1486.255,0
2019-10-14,1486.275,1497.068,1485.588,1494.445,0
2019-10-15,1494.435,1498.388,1477.098,1483.308,0
2019-10-16,1483.308,1493.048,1476.995,1488.368,0
2019-10-17,1488.368,1497.308,1483.385,1492.308,0
2019-10-18,1492.348,1493.388,1484.825,1489.598,0
2019-10-20,1491.338,1492.185,1489.055,1490.345,0
2019-10-21,1490.325,1495.208,1480.768,1484.248,0
2019-10-22,1484.285,1490.555,1482.688,1489.155,0
2019-10-23,1489.155,1496.268,1488.088,1492.295,0
2019-10-24,1492.285,1503.948,1487.915,1502.568,0
2019-10-25,1502.508,1517.948,1500.558,1504.198,0
2019-10-27,1504.508,1506.125,1502.0,1503.665,0
2019-10-28,1503.665,1508.155,1489.948,1491.728,0
2019-10-29,1491.728,1494.715,1483.398,1489.165,0
2019-10-30,1489.115,1499.458,1481.048,1497.068,0
2019-10-31,1497.068,1514.148,1496.875,1510.605,0
2019-11-01,1510.615,1515.938,1503.218,1513.998,0
2019-11-03,1513.908,1513.908,1510.945,1511.715,0
2019-11-04,1511.708,1514.758,1504.395,1505.615,0
2019-11-05,1505.635,1507.648,1479.275,1485.755,0
2019-11-06,1485.755,1494.118,1483.0,1491.155,0
2019-11-07,1491.208,1492.148,1460.498,1469.068,0
2019-11-08,1469.085,1472.868,1456.118,1458.485,0
2019-11-10,1459.278,1463.728,1458.658,1462.448,0
2019-11-11,1462.445,1466.375,1448.155,1456.028,0
2019-11-12,1456.028,1460.848,1445.545,1460.125,0
2019-11-13,1460.148,1466.995,1457.765,1464.755,0
2019-11-14,1464.755,1474.535,1464.028,1466.475,0
2019-11-15,1466.465,1469.128,1462.355,1467.885,0
2019-11-17,1467.158,1469.548,1464.855,1466.228,0
2019-11-18,1466.228,1475.328,1456.285,1470.325,0
2019-11-19,1470.305,1475.228,1464.898,1473.695,0
2019-11-20,1473.695,1478.728,1465.838,1470.965,0
2019-11-21,1470.985,1474.408,1462.275,1465.015,0
2019-11-22,1465.025,1473.188,1461.295,1461.785,0
2019-11-24,1460.218,1462.085,1459.585,1461.625,0
2019-11-25,1461.625,1461.725,1451.575,1455.155,0
2019-11-26,1455.145,1462.848,1450.0,1459.175,0
2019-11-27,1459.165,1460.225,1452.535,1456.335,0
2019-11-28,1456.345,1458.648,1454.195,1458.058,0
2019-11-29,1458.148,1466.528,1453.115,1463.448,0
2019-12-01,1464.048,1464.078,1458.775,1459.575,0
2019-12-02,1459.555,1465.268,1453.885,1460.865,0
2019-12-03,1460.848,1481.718,1459.768,1478.565,0
2019-12-04,1478.565,1483.988,1471.365,1475.745,0
2019-12-05,1475.765,1480.308,1472.855,1475.485,0
2019-12-06,1475.495,1479.788,1458.635,1459.785,0
2019-12-08,1459.418,1461.505,1458.548,1460.375,0
2019-12-09,1460.375,1465.318,1459.085,1461.255,0
2019-12-10,1461.275,1469.128,1459.965,1463.455,0
2019-12-11,1463.435,1478.848,1462.598,1474.715,0
2019-12-12,1474.705,1486.708,1461.648,1467.215,0
2019-12-13,1467.215,1477.968,1465.258,1475.455,0
2019-12-15,1475.098,1476.238,1473.108,1474.928,0
2019-12-16,1474.938,1479.848,1473.9,1477.225,0
2019-12-17,1477.245,1480.488,1474.135,1477.015,0
2019-12-18,1477.048,1479.248,1470.405,1477.608,0
2019-12-19,1477.608,1481.668,1473.205,1478.955,0
2019-12-20,1478.955,1480.908,1475.768,1477.785,0
2019-12-22,1478.128,1481.525,1477.425,1480.748,0
2019-12-23,1480.768,1489.565,1480.415,1488.778,0
2019-12-24,1488.778,1500.465,1488.728,1498.445,0
2019-12-25,1499.358,1504.008,1497.215,1502.875,0
2019-12-26,1502.895,1513.898,1502.645,1512.828,0
2019-12-27,1512.818,1515.268,1507.288,1510.775,0
2019-12-29,1511.458,1515.738,1510.998,1514.455,0
2019-12-30,1514.455,1524.068,1510.715,1523.248,0
2019-12-31,1523.268,1525.235,1516.515,1516.785,0
2020-01-01,1518.768,1521.135,1517.115,1519.485,0
2020-01-02,1519.425,1540.968,1518.395,1538.715,0
2020-01-03,1538.698,1553.515,1538.288,1551.515,0
2020-01-05,1559.735,1585.625,1559.735,1576.025,0
2020-01-06,1576.025,1579.278,1555.248,1559.165,0
2020-01-07,1559.168,1611.325,1558.965,1593.105,0
2020-01-08,1593.075,1595.338,1552.178,1558.325,0
2020-01-09,1558.325,1558.905,1540.105,1547.035,0
2020-01-10,1547.025,1563.008,1546.185,1561.785,0
2020-01-12,1561.318,1561.318,1554.235,1555.625,0
2020-01-13,1555.645,1556.365,1535.828,1538.875,0
2020-01-14,1538.875,1552.825,1536.058,1551.965,0
2020-01-15,1551.945,1558.148,1546.888,1555.735,0
2020-01-16,1555.715,1557.415,1547.975,1555.588,0
2020-01-17,1555.588,1561.155,1554.005,1556.945,0
2020-01-19,1557.128,1559.705,1556.268,1559.515,0
2020-01-20,1559.515,1568.508,1558.198,1566.478,0
2020-01-21,1566.458,1567.148,1546.238,1552.935,0
2020-01-22,1552.925,1563.675,1550.408,1558.795,0
2020-01-23,1558.805,1567.848,1551.798,1559.675,0
2020-01-24,1559.665,1575.785,1556.455,1571.455,0
2020-01-26,1579.248,1588.345,1577.235,1579.028,0
2020-01-27,1579.028,1586.198,1575.798,1579.555,0
2020-01-28,1579.595,1582.218,1563.335,1565.385,0
