date,open,high,low,close,volume
2019-01-01 20:00:00,95.688,95.779,95.688,95.743,0
2019-01-02 00:00:00,95.74,95.808,95.363,95.689,0
2019-01-02 04:00:00,95.694,96.083,95.663,96.029,0
2019-01-02 08:00:00,96.03,96.435,96.025,96.328,0
2019-01-02 12:00:00,96.325,96.544,96.325,96.374,0
2019-01-02 20:00:00,96.329,96.354,96.09,96.113,0
2019-01-03 00:00:00,96.114,96.234,96.019,96.07,0
2019-01-03 04:00:00,96.069,96.314,96.048,96.268,0
2019-01-03 08:00:00,96.274,96.333,95.763,95.888,0
2019-01-03 12:00:00,95.894,95.939,95.778,95.806,0
2019-01-03 20:00:00,95.768,95.96,95.735,95.931,0
2019-01-04 00:00:00,95.932,95.969,95.709,95.76,0
2019-01-04 04:00:00,95.759,95.831,95.665,95.756,0
2019-01-04 08:00:00,95.754,96.183,95.598,95.669,0
2019-01-04 12:00:00,95.67,95.784,95.649,95.719,0
2019-01-06 20:00:00,95.665,95.674,95.483,95.563,0
2019-01-07 00:00:00,95.566,95.621,95.431,95.521,0
2019-01-07 04:00:00,95.523,95.531,95.403,95.446,0
2019-01-07 08:00:00,95.448,95.448,95.23,95.289,0
2019-01-07 12:00:00,95.284,95.303,95.179,95.234,0
2019-01-07 20:00:00,95.281,95.519,95.263,95.484,0
2019-01-08 00:00:00,95.48,95.509,95.337,95.389,0
2019-01-08 04:00:00,95.394,95.492,95.265,95.413,0
2019-01-08 08:00:00,95.416,95.604,95.398,95.474,0
2019-01-08 12:00:00,95.47,95.509,95.379,95.478,0
2019-01-08 20:00:00,95.363,95.429,95.303,95.353,0
2019-01-09 00:00:00,95.351,95.398,95.242,95.315,0
2019-01-09 04:00:00,95.314,95.499,95.283,95.419,0
2019-01-09 08:00:00,95.416,95.433,94.768,94.923,0
2019-01-09 12:00:00,94.921,94.944,94.65,94.669,0
2019-01-09 20:00:00,94.694,94.774,94.617,94.699,0
2019-01-10 00:00:00,94.701,94.909,94.665,94.908,0
2019-01-10 04:00:00,94.905,94.961,94.823,94.864,0
2019-01-10 08:00:00,94.859,95.029,94.779,94.986,0
2019-01-10 12:00:00,94.989,95.195,94.973,95.144,0
2019-01-10 20:00:00,95.063,95.079,94.898,94.914,0
2019-01-11 00:00:00,94.913,95.004,94.9,94.918,0
2019-01-11 04:00:00,94.92,95.001,94.769,94.886,0
2019-01-11 08:00:00,94.889,95.349,94.82,95.165,0
2019-01-11 12:00:00,95.169,95.291,95.1,95.263,0
2019-01-13 20:00:00,95.243,95.243,95.133,95.168,0
2019-01-14 00:00:00,95.163,95.308,95.117,95.193,0
2019-01-14 04:00:00,95.191,95.294,95.133,95.179,0
2019-01-14 08:00:00,95.18,95.276,95.065,95.139,0
2019-01-14 12:00:00,95.141,95.224,95.088,95.191,0
2019-01-14 20:00:00,95.145,95.182,95.053,95.138,0
