time,open,high,low,close,volume,amount
2018-01-02,18.38827003,18.94645139,18.36289815,18.74981932,9840927,290283623.05
2018-01-03,18.68004665,18.74981932,18.47072864,18.65467477,6995630,204733502.43
2018-01-04,18.57855913,18.57855913,18.07112153,18.30581142,8658524,248816499.97
2018-01-05,18.3311833,18.3311833,17.83643164,17.9506051,7094311,200901493.4
2018-01-08,17.91889025,18.07112153,17.47488235,17.62711363,8864740,246275592.67
2018-01-09,17.5700269,17.62711363,17.22750652,17.58905581,11376190,312401349.99
2018-01-10,17.64614254,17.67785739,17.27190731,17.4431675,7521776,206168326.41
2018-01-11,17.43682453,17.43682453,16.9357299,17.08161821,9670495,261588882.82
2018-01-12,17.10699009,17.22116355,16.92304396,17.13236197,5582817,150598742.16
2018-01-15,17.13870494,17.41145265,16.71372595,16.72006892,9184581,246700212.77
2018-01-16,16.85961426,17.0625893,16.71372595,16.87864317,7499754,199290176.21
2018-01-17,16.87864317,17.02453148,16.34583369,16.68835407,11322281,297735388.03
2018-01-18,16.65029625,17.13870494,16.58052358,17.08796118,8034844,214747447.62
2018-01-19,17.15773385,17.43048156,17.02453148,17.11333306,6122534,166221805.58
2018-01-22,17.13870494,17.38608077,16.8723002,17.126019,9025066,244219469.58
2018-01-23,17.05624633,17.71591521,16.98013069,17.5065972,16104486,441685866.9
2018-01-24,17.5065972,18.394613,17.44951047,18.23603875,23806592,680619302.6
2018-01-25,18.00134886,18.50878646,17.89351837,17.89351837,11754449,337525482.09
2018-01-26,17.89351837,18.13455123,17.760316,17.98231995,7339299,207979307.1
2018-01-29,17.9506051,18.394613,17.61442769,18.36289815,12987484,370092510.15
2018-01-30,18.31215439,18.53415834,17.84277461,18.08380747,6647837,190029247.96
2018-01-31,18.10917935,18.25506766,17.48122532,17.81105976,8153170,230361438.38
2018-02-01,18.04574965,18.29946845,17.41779562,17.4431675,8403986,236626417.57
2018-02-02,17.35436592,18.12186529,17.22750652,18.0140348,6697919,188140570.25
2018-02-05,17.78568788,18.394613,17.76665897,18.31849736,8588318,246675874.93
2018-02-06,18.05843559,18.26141063,17.63979957,17.79203085,7797555,220764930.01
2018-02-07,18.11552232,18.23603875,17.2528784,17.25922137,7128485,200829883.12
2018-02-08,17.25922137,18.03306371,17.13236197,17.55734096,11711020,322781622.31
2018-02-09,17.10064712,17.60808472,16.32680478,16.7454408,9631001,257116437.38
2018-02-12,16.82155644,17.9506051,16.81521347,17.87448946,8575463,237566973.93
2018-02-13,18.02037777,18.6483318,18.02037777,18.50878646,12622660,366722845.8
2018-02-14,18.54050131,18.80690605,18.29312548,18.6483318,9486192,277313790.06
2018-02-22,18.71810447,18.80056308,18.41364191,18.6483318,6783727,198968752.12
2018-02-23,18.5849021,18.6483318,18.16626608,18.50878646,7161763,208081143.68
2018-02-26,18.5849021,19.32702959,18.26141063,19.30800068,16124539,482377398.17
2018-02-27,19.2191991,20.18333054,19.2191991,19.663207,23773445,740290347.47
2018-02-28,19.5363476,20.70979705,19.46657493,19.99938441,17441998,553478971.27
2018-03-01,20.01841332,20.41167746,19.82178125,20.18967351,10135599,321827985.03
2018-03-02,19.95498362,21.04597446,19.95498362,20.19601648,16130147,521758563.55
2018-03-05,20.46242122,20.5512228,19.82812422,20.39264855,10445581,331524381.48
2018-03-06,20.27213212,20.4877931,20.14527272,20.297504,7705682,246906537.01
2018-03-07,20.17698757,20.2340743,19.73297967,19.96766956,8057002,252996688.26
2018-03-08,20.1072149,20.35459073,19.58709136,20.0437852,6657541,209658320.94
2018-03-09,20.01207035,21.15380495,19.8534961,21.01425961,16595700,542112693.2
2018-03-12,21.13477604,22.33359737,21.13477604,21.97204808,21164513,731391754.35
2018-03-13,21.82615977,22.02279184,21.39483781,21.72467225,9601170,327509068.77
2018-03-14,21.566098,21.60415582,21.21089168,21.28066435,9316520,314017264.33
2018-03-15,21.15380495,21.87056056,20.9952307,21.79444492,9999040,336848286.27
2018-03-16,21.78175898,22.0735356,21.1220901,21.13477604,11584256,392279098.4
2018-03-19,21.14746198,21.80713086,20.6780822,21.42655266,10835484,366880479.69
2018-03-20,21.1220901,22.7712623,21.0586604,22.65708884,17389511,606057867.28
2018-03-21,22.38434113,22.63171696,21.78810195,21.90861838,12296686,430150084.62
2018-03-22,21.90227541,22.23845282,21.53438315,21.68661443,10790259,370982119.68
2018-03-23,20.33556182,21.40752375,20.33556182,20.43070637,18416313,604190736.01
2018-03-26,20.297504,21.70564334,20.02475629,21.36946593,17542748,577239511.22
2018-03-27,21.566098,22.27016767,21.50901127,21.72467225,12411636,426983464.46
2018-03-28,21.4392386,22.05450669,20.62099547,20.86202833,16065835,541813810.44
2018-03-29,20.96351585,21.68661443,20.81762754,21.3123792,11506492,385205155.79
2018-03-30,21.30603623,22.42874192,21.30603623,22.42874192,16026063,557416184.52
2018-04-02,22.33994034,23.05669595,22.02279184,22.60634508,16080090,569027366.04
2018-04-03,22.18770906,23.14549753,21.89593244,22.16233718,17936947,633536701.68
2018-04-04,22.3272544,22.41605598,21.64855661,21.78175898,9504164,328025998.22
2018-04-09,21.57244097,21.93399026,20.94448694,20.94448694,11042769,373657588.8
2018-04-10,20.9952307,21.13477604,19.77103749,20.28481806,24776068,797095405.88
2018-04-11,20.36727667,20.7415119,20.05647114,20.297504,16143576,520095397.0
2018-04-12,20.30384697,20.54487983,20.18333054,20.24676024,6347462,203818865.97
2018-04-13,20.31653291,20.96351585,20.31653291,20.65905329,11027285,359677352.71
2018-04-16,20.50047904,21.1220901,20.4877931,20.91911506,9122943,300412999.09
2018-04-17,20.931801,21.2489495,19.84715313,19.9169258,12361755,398811097.62
2018-04-18,19.9803555,20.47510716,19.7900664,20.19601648,12738582,404665615.44
2018-04-19,20.1072149,20.34190479,19.82178125,19.9169258,9171199,290073214.26
2018-04-20,19.9169258,20.2340743,19.60612027,19.66954997,7350974,230156323.55
2018-04-23,19.663207,20.11990084,19.60612027,19.80909531,7279811,228448189.52
2018-04-24,19.9803555,20.6780822,19.75200858,20.6780822,10558415,340234712.51
2018-04-25,20.58928062,21.2489495,20.34190479,20.94448694,11770107,386715401.65
