time,open,high,low,close,volume,amount
2021-01-04 15:00:00,54.348921,54.4463205,51.6606948,52.66390965,143034021,7723657728.0
2021-01-05 15:00:00,52.1866521,54.80669865,51.96263325,54.78721875,125414190,6873512704.0
2021-01-06 15:00:00,54.86513835,55.9852326,53.569725,54.1151622,91035962,5108131328.0
2021-01-07 15:00:00,54.4268406,57.0371472,53.764524,56.9787075,145898924,8378821120.0
2021-01-08 15:00:00,57.9137427,59.413695,57.3683055,58.44943995,148961527,8921331456.0
2021-01-11 15:00:00,58.44943995,59.4721347,57.270906,59.413695,128045098,7672326400.0
2021-01-12 15:00:00,58.4397,59.0435769,56.8618281,58.80007815,113193732,6745319424.0
2021-01-13 15:00:00,58.634499,60.98182695,58.1085417,60.49482945,124195865,7659221504.0
2021-01-14 15:00:00,60.68962845,61.6149237,58.09880175,58.2643809,113979444,6956819712.0
2021-01-15 15:00:00,57.465705,58.3228206,54.8943582,55.907313,100741963,5837483776.0
2021-01-18 15:00:00,56.0047125,57.3488256,56.0047125,56.3943105,77785926,4519950336.0
2021-01-19 15:00:00,56.296911,56.36509065,54.0762024,54.26126145,109262187,6146833920.0
2021-01-20 15:00:00,54.738519,55.07941725,53.569725,54.74825895,75136583,4193144128.0
2021-01-21 15:00:00,54.9917577,56.9787075,54.94305795,56.3943105,90029333,5174934272.0
2021-01-22 15:00:00,57.1929864,57.92348265,55.0307175,55.99497255,89165961,5135566848.0
2021-01-25 15:00:00,52.1087325,55.07941725,50.65747995,53.77426395,204391961,11100122112.0
2021-01-26 15:00:00,52.8684486,54.0372426,51.232137,51.4074561,97698798,5255231744.0
2021-01-27 15:00:00,51.1347375,52.99506795,51.02759805,52.39119105,68757342,3665534368.0
2021-01-28 15:00:00,52.1087325,52.1087325,48.7387098,49.04064825,122838721,6301783040.0
2021-01-29 15:00:00,50.11204275,52.58599005,50.1023028,51.7191345,114820407,6048822528.0
2021-02-01 15:00:00,52.09899255,52.09899255,50.54060055,51.78731415,60241678,3180705616.0
2021-02-02 15:00:00,51.82627395,52.6931295,50.1997023,52.400931,79208956,4181979760.0
2021-02-03 15:00:00,52.3814511,52.400931,49.9464636,50.1997023,86141463,4499967744.0
2021-02-04 15:00:00,48.84584925,49.46920605,46.75176,47.725755,153030713,7500830464.0
2021-02-05 15:00:00,47.83289445,49.17700755,47.83289445,48.2322324,67945790,3394908576.0
2021-02-08 15:00:00,48.69975,49.11856785,44.42391195,46.6154007,125120544,6020792320.0
2021-02-09 15:00:00,45.777765,49.284147,45.777765,48.9724686,87914750,4359929600.0
2021-02-10 15:00:00,49.673745,51.86523375,48.7776696,51.4074561,92903001,4853025536.0
2021-02-18 15:00:00,51.9334134,52.206132,48.6023505,48.80688945,120931117,6137864704.0
2021-02-19 15:00:00,48.4075515,48.69001005,46.9660389,48.5439108,70650140,3472647536.0
2021-02-22 15:00:00,48.55365075,48.6023505,47.4335565,47.4335565,77890335,3829641280.0
2021-02-23 15:00:00,47.19005775,48.4075515,47.0439585,47.2387575,56981041,2786481808.0
2021-02-24 15:00:00,47.0829183,47.6283555,45.6414057,46.362162,63511706,3041045456.0
2021-02-25 15:00:00,46.37190195,46.74202005,45.12518835,45.6803655,54024729,2545077648.0
2021-02-26 15:00:00,44.80377,46.1868429,44.36547225,45.2907675,61504405,2870285616.0
2021-03-01 15:00:00,45.8751645,46.66410045,45.3686871,46.362162,49170113,2324381840.0
2021-03-02 15:00:00,46.81993965,48.504951,46.4985213,47.725755,101026575,4953798656.0
2021-03-03 15:00:00,47.2387575,48.06665325,46.946559,47.67705525,54155704,2641451776.0
2021-03-04 15:00:00,47.141358,47.1803178,44.61871095,45.00830895,78876240,3680130768.0
2021-03-05 15:00:00,44.4726117,46.75176,44.36547225,46.39138185,63451746,2979127920.0
2021-03-08 15:00:00,46.80045975,47.4140766,44.80377,44.998569,55508853,2618227552.0
2021-03-09 15:00:00,45.37842705,45.37842705,41.59932645,43.3427775,74730305,3344775520.0
2021-03-10 15:00:00,44.30703255,45.193368,41.9012649,42.30060285,77628894,3429793616.0
2021-03-11 15:00:00,41.93048475,42.2519031,39.14485905,41.05388925,140756543,5882177024.0
2021-03-12 15:00:00,41.26816815,41.3947875,39.10589925,39.78769575,110237031,4522028800.0
2021-03-15 15:00:00,39.349398,39.47601735,36.8949306,37.206609,127015049,4946161408.0
2021-03-16 15:00:00,37.2260889,38.570202,36.9338904,37.4208879,81858419,3166208512.0
2021-03-17 15:00:00,36.5248125,38.4533226,35.83327605,37.58646705,85259323,3253950784.0
2021-03-18 15:00:00,37.58646705,37.83970575,36.622212,37.5767271,70612618,2692449808.0
2021-03-19 15:00:00,37.01181,37.0702497,34.674222,34.9079808,136514589,4990287104.0
2021-03-22 15:00:00,35.06382,35.17095945,31.95677595,34.3820235,174447626,5990806272.0
2021-03-23 15:00:00,34.5963024,35.15147955,33.1937496,33.45672825,119297538,4163396880.0
2021-03-24 15:00:00,33.12556995,33.35932875,31.52821815,31.557438,131678417,4349596672.0
2021-03-25 15:00:00,31.21653975,32.3755938,31.0704405,32.03469555,95288557,3119282544.0
2021-03-26 15:00:00,32.3561139,34.23592425,32.0444355,34.0119054,116655308,4009761696.0
2021-03-29 15:00:00,34.2067044,34.29436395,32.73597195,32.87233125,95276499,3243654896.0
2021-03-30 15:00:00,32.87233125,33.47620815,32.336634,33.02817045,81268731,2754676944.0
2021-03-31 15:00:00,33.0379104,33.18400965,32.21001465,32.95025085,58152025,1953136304.0
2021-04-01 15:00:00,33.22296945,34.35280365,33.02817045,34.1677446,87325022,3028667456.0
2021-04-02 15:00:00,34.2067044,35.30731875,33.90476595,34.80084135,85237175,3046277184.0
2021-04-06 15:00:00,34.9079808,35.22939915,34.1287848,34.17748455,64647091,2285170768.0
2021-04-07 15:00:00,34.33332375,34.33332375,33.2132295,33.5833476,57560802,1981120304.0
2021-04-08 15:00:00,33.70996695,33.94372575,33.12556995,33.1742697,47189835,1618186720.0
2021-04-09 15:00:00,33.18400965,33.3885486,32.4340335,32.58013275,51272927,1722908672.0
2021-04-12 15:00:00,32.73597195,32.98921065,31.74249705,31.9080762,46130666,1527506736.0
2021-04-13 15:00:00,31.93729605,33.94372575,31.93729605,33.24244935,100393854,3425903408.0
2021-04-14 15:00:00,33.35932875,33.5249079,32.8041516,33.26192925,52834109,1800520960.0
2021-04-15 15:00:00,33.28140915,33.37880865,32.0444355,32.59961265,63922350,2125414448.0
2021-04-16 15:00:00,32.6093526,32.71649205,31.7327571,32.4145536,48611486,1609124112.0
2021-04-19 15:00:00,32.54117295,35.65795695,32.48273325,35.6092572,192126326,6871104768.0
2021-04-20 15:00:00,35.3949783,35.3949783,34.3235838,34.3430637,115035448,4108390256.0
2021-04-21 15:00:00,33.310629,35.36575845,33.1353099,35.22939915,109963108,3886528080.0
2021-04-22 15:00:00,35.61899715,37.6156869,34.4015034,36.39819315,175950628,6501303040.0
2021-04-23 15:00:00,35.93067555,37.02154995,35.5702974,36.41767305,110852252,4142223136.0
2021-04-26 15:00:00,35.453418,36.4468929,34.7911014,35.38523835,112235281,4110138000.0
2021-04-27 15:00:00,35.258619,37.43062785,34.48916295,37.401408,125148168,4653232640.0
2021-04-28 15:00:00,36.88519065,37.1286894,36.08651475,36.232614,105320340,3948848736.0
2021-04-29 15:00:00,36.22287405,36.67091175,35.59951725,35.75535645,65452197,2420610928.0
2021-04-30 15:00:00,35.9404155,36.22287405,35.50211775,35.9988552,56323896,2078064720.0
2021-05-06 15:00:00,35.69691675,36.67091175,35.09303985,35.38523835,56237171,2061918688.0
2021-05-07 15:00:00,35.5508175,35.9598954,33.6612672,33.7976265,74544210,2658897008.0
2021-05-10 15:00:00,33.7586667,34.284624,32.921031,33.6223074,66007202,2274778512.0
2021-05-11 15:00:00,33.4664682,33.700227,32.726232,33.6028275,58037838,1979651280.0
2021-05-12 15:00:00,33.4859481,33.53464785,32.336634,32.79441165,69397723,2335793200.0
2021-05-13 15:00:00,32.15157495,32.6872722,31.97625585,32.1028752,60000249,1985392848.0
2021-05-14 15:00:00,32.19053475,32.6483124,31.11914025,32.59961265,74746825,2454695488.0
2021-05-17 15:00:00,32.6288325,34.76188155,32.61909255,33.8755461,98573600,3406229344.0
2021-05-18 15:00:00,33.700227,34.25540415,33.14504985,33.88528605,64351868,2225460192.0
2021-05-19 15:00:00,33.61256745,35.258619,33.24244935,34.82032125,85998000,3070850320.0
2021-05-20 15:00:00,34.62552225,35.3365386,34.3430637,35.0053803,60142864,2158548656.0
2021-05-21 15:00:00,35.0053803,35.6092572,33.59308755,33.74892675,68637026,2413379408.0
2021-05-24 15:00:00,33.67100715,36.037815,33.3885486,35.843016,125654605,4517294080.0
2021-05-25 15:00:00,35.9598954,38.9598,35.5702974,38.75526105,201729007,7766348288.0
2021-05-26 15:00:00,38.95006005,39.28121835,37.62542685,38.1026844,118492203,4663970048.0
2021-05-27 15:00:00,38.1611241,39.2519985,37.89814545,38.8624005,97538277,3879797264.0
2021-05-28 15:00:00,38.87214045,39.10589925,37.74230625,38.2780035,84809773,3339012016.0
2021-05-31 15:00:00,38.40462285,38.4143628,37.41114795,37.985805,74561640,2893968576.0
2021-06-01 15:00:00,37.93710525,39.1156392,37.33322835,38.19034395,81737819,3219681888.0
2021-06-02 15:00:00,38.22930375,38.375403,37.0312899,37.3234884,64687912,2489384768.0
2021-06-03 15:00:00,37.29426855,38.52150225,37.1092095,37.52802735,67086517,2604776240.0
2021-06-04 15:00:00,37.07998965,37.6741266,36.4079331,37.35270825,58832147,2243751280.0
2021-06-07 15:00:00,37.4598477,38.6091618,37.45010775,38.3948829,85452552,3350106448.0
2021-06-08 15:00:00,38.36566305,40.06041435,38.2000839,39.20329875,129291712,5242181632.0
2021-06-09 15:00:00,39.4467975,40.00197465,38.67734145,39.8363955,89162436,3628309280.0
2021-06-10 15:00:00,39.7584759,40.0311945,38.8624005,39.3299181,72980157,2953490384.0
2021-06-11 15:00:00,39.154599,39.30069825,37.41114795,37.985805,88575521,3468025952.0
2021-06-15 15:00:00,38.0052849,38.95006005,37.791006,38.77474095,69006869,2727040608.0
2021-06-16 15:00:00,38.95006005,39.14485905,36.6806517,36.88519065,72993198,2831893328.0
2021-06-17 15:00:00,36.88519065,38.4728025,36.7196115,38.2974834,73463533,2850499312.0
2021-06-18 15:00:00,38.3948829,38.96953995,37.985805,38.7260412,67071204,2651007360.0
2021-06-21 15:00:00,38.5507221,41.1999885,38.2585236,41.0051895,137266484,5699235840.0
2021-06-22 15:00:00,41.0831091,41.3753076,40.06041435,40.7519508,76085507,3172563264.0
2021-06-23 15:00:00,40.712991,43.6154961,40.15781385,42.90447975,132973095,5790418944.0
2021-06-24 15:00:00,43.5375765,45.2907675,43.50835665,44.6479308,146599121,6688742912.0
2021-06-25 15:00:00,44.6674107,48.7776696,43.80055515,45.78750495,171280777,8090878720.0
2021-06-28 15:00:00,46.167363,47.71601505,45.0959685,46.0504836,127759672,6091724533.820001
2021-06-29 15:00:00,45.9530841,46.946559,45.3492072,46.25502255,74440685,3541260869.88
2021-06-30 15:00:00,45.972564,46.2452826,44.3362524,44.80377,100709475,4641936194.57
2021-07-01 15:00:00,45.3686871,45.45634665,44.17067325,44.608971,61173885,2808913352.0499997
2021-07-02 15:00:00,44.19015315,44.28755265,42.2519031,42.466182,92941659,4090692665.1099997
2021-07-05 15:00:00,42.85578,44.56027125,42.7389006,44.5310514,77539482,3485838326.3599997
2021-07-06 15:00:00,44.85246975,44.9596092,43.2064182,44.219373,66539632,3008064045.19
2021-07-07 15:00:00,43.7323755,45.04726875,43.35251745,44.1414534,68308728,3109383928.75
2021-07-08 15:00:00,44.41479836,46.10390808,44.41479836,45.55714424,92588517,4315418397.93
2021-07-09 15:00:00,44.912744,46.06485352,43.60441624,45.17636228,80860178,3709110645.0600004
2021-07-12 15:00:00,45.400926,45.6938352,43.93638,44.424562,87021677,3977668288.17
2021-07-13 15:00:00,43.92661636,43.92661636,41.89577924,42.04223384,118168691,5148898127.5199995
2021-07-14 15:00:00,42.09105204,43.08694332,41.87625196,42.11057932,62440675,2707569577.3900003
2021-07-15 15:00:00,42.68663408,42.74521592,40.68508788,41.26114264,79908417,3378827953.05
2021-07-16 15:00:00,41.18303352,41.76885192,40.23596044,40.28477864,65526765,2740235662.6499996
2021-07-19 15:00:00,40.4214696,41.66145188,40.08950584,41.66145188,71499296,3001673591.5
2021-07-20 15:00:00,41.1049244,42.28632484,41.007288,42.19845208,59886359,2557439664.58
2021-07-21 15:00:00,42.09105204,42.87214324,40.98776072,41.0561062,94214362,4045580538.3600006
2021-07-22 15:00:00,41.007288,41.50523364,39.4939238,40.31406956,110137613,4542490451.469999
2021-07-23 15:00:00,40.13832404,40.5679242,39.1521964,39.4939238,83651868,3398587148.53
2021-07-26 15:00:00,39.5915602,40.09926948,38.13677784,38.84952356,76384737,3057646901.0
2021-07-27 15:00:00,39.07408728,39.69896024,37.67788676,37.71694132,90813389,3577802410.59
2021-07-28 15:00:00,37.3947412,37.6876504,35.79350424,36.79915916,75476829,2848493952.7099996
2021-07-29 15:00:00,37.46308668,37.95126868,36.9553774,37.36545028,67993461,2605669112.99
2021-07-30 15:00:00,36.9553774,36.98466832,35.2467404,36.10594072,89239224,3281056248.7799997
2021-08-02 15:00:00,35.45177684,37.82434136,34.7585584,37.35568664,106437216,3963711197.68
2021-08-03 15:00:00,37.2971048,38.9081054,36.97490468,38.15630512,86338767,3372611530.3999996
2021-08-04 15:00:00,38.38086884,40.96823344,38.08795964,40.55816056,123330424,5013346581.33
2021-08-05 15:00:00,40.6167424,41.4466518,40.01139672,40.45076052,83602195,3473587027.77
2021-08-06 15:00:00,40.30430592,40.30430592,39.32794192,39.6891966,61015900,2482353616.0
2021-08-09 15:00:00,39.07408728,41.33925176,38.86905084,41.18303352,85018529,3524466016.0
2021-08-10 15:00:00,40.97799708,41.3001972,40.10903312,40.83154248,61606723,2561132544.0
2021-08-11 15:00:00,41.0561062,41.1537426,40.34336048,40.82177884,45304498,1893794560.0
2021-08-12 15:00:00,40.79248792,41.6907428,40.53863328,41.16350624,70445224,2972919216.0
2021-08-13 15:00:00,41.3001972,41.45641544,37.96103232,38.41015976,117604448,4720100352.0
2021-08-16 15:00:00,38.2734688,38.73235988,37.590014,37.71694132,60187324,2338193536.0
2021-08-17 15:00:00,37.66812312,38.15630512,36.55506816,36.88703192,50677824,1935496880.0
2021-08-18 15:00:00,37.01395924,37.590014,36.6624682,37.32639572,35093925,1337337280.0
2021-08-19 15:00:00,37.101832,37.9805596,36.76986824,36.8089228,50132783,1908559904.0
2021-08-20 15:00:00,36.61365,37.26781388,35.96924976,37.0530138,53365907,2000189552.0
2021-08-23 15:00:00,37.5411958,38.23441424,37.1506502,38.04890508,49158619,1911378704.0
